Year;TradeFlowName;PartnerName;PartnerISO3;Partner Region;Partner Income Group;ProductCode;TradeValue in 1000 USD
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;84;4290898.025
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;85;916110.543
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;86;30540.547
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;87;1227865.485
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;88;4520.136
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;89;21742.054
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;90;852783.09
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;91;5302.706
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;92;10613.572
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;93;1248.216
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;94;683120.006
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;95;26194.944
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;96;27196.391
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;97;3008.16
2022;Export;China;CHN;East Asia & Pacific;Upper middle income;99;40926.205
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;1;1.704
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;2;403.826
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;3;7.607
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;4;3090.343
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;5;240.918
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;6;1271.258
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;7;13.175
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;8;10192.223
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;9;505.956
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;10;418.111
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;11;267.753
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;12;732.644
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;13;260.819
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;14;8.32
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;15;1560.264
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;16;293.133
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;17;1382.689
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;18;4563.249
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;19;25255.574
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;20;3243.296
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;21;11786.963
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;22;22362.247
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;23;9257.095
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;25;791.736
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;26;1413.876
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;27;4912.367
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;28;4774.601
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;29;14570.683
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;30;44193.778
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;31;6877.136
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;32;10900.521
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;33;14913.697
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;34;7443.348
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;35;6269.757
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;37;78.808
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;38;37958.187
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;39;63794.874
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;40;9251.105
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;41;946.195
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;42;2701.773
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;43;3.778
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;44;2367.321
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;45;59.032
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;46;4.274
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;47;23.367
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;48;22419.379
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;49;760.688
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;50;403.682
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;51;2584.295
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;52;1656.454
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;53;3500.547
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;54;2402.078
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;55;2249.759
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;56;7272.781
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;57;91.614
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;58;1406.27
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;59;1946.994
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;60;3297.235
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;61;6340.237
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;62;8975.072
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;63;308.652
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;64;14347.981
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;65;2796.313
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;66;3.026
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;67;34.972
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;68;3463.005
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;69;9027.671
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;70;3264.784
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;71;34403.886
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;72;1784.445
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;73;38543.738
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;74;3725.078
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;75;18.919
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;76;11951.056
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;78;6.755
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;79;13.864
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;81;57.101
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;82;3923.869
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;83;7020.605
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;84;366843.657
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;85;51839.789
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;86;187.305
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;87;31243.935
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;88;15.527
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;90;51758.78
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;91;162.986
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;92;90.593
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;93;330.353
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;94;15338.503
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;95;2752.012
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;96;5016.157
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;97;26.632
2022;Export;Colombia;COL;Latin America & Caribbean;Upper middle income;99;4532.834
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;2;156.502
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;11;160.737
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;15;32.785
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;18;66.03
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;19;21.886
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;20;169.122
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;30;1.602
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;31;41.448
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;32;1.857
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;38;4.892
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;39;2.039
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;40;9.643
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;44;84.021
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;48;2.879
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;49;1.664
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;61;52.527
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;84;53.278
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;85;16.554
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;87;12.11
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;90;7.307
2022;Export;Comoros;COM;Sub-Saharan Africa;Lower middle income;96;8.012
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;2;1393.806
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;3;351.844
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;4;250.78
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;7;26.594
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;9;3.673
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;10;2.78
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;11;15.558
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;15;251.699
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;16;732.97
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;17;32.05
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;18;66.136
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;19;80.712
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;20;522.881
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;21;235.981
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;22;1649.127
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;23;106.738
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;25;13.011
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;27;45.791
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;28;3.336
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;29;566.958
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;30;538.413
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;32;86.563
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;33;638.855
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;34;305.287
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;35;2.067
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;38;63.034
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;39;698.408
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;40;79.907
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;42;15.387
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;44;63.948
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;48;3110.519
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;49;13.737
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;52;1.327
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;54;2.018
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;57;14.027
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;58;8.677
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;59;26.146
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;61;322.45
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;62;768.6
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;63;1680.611
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;64;688.89
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;68;211.72
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;69;549.922
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;70;23.039
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;71;359.099
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;72;29.583
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;73;816.037
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;74;92.702
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;76;23.836
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;82;43.217
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;83;3664.882
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;84;11369.804
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;85;12245.077
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;86;1204.939
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;87;591.728
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;88;27.879
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;90;611.375
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;94;7966.899
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;95;150.353
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;96;7.94
2022;Export;Congo, Dem. Rep.;ZAR;Sub-Saharan Africa;Low income;99;380.591
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;2;5169.8
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;3;59.355
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;4;159.861
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;7;63.238
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;9;35.697
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;10;1.381
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;11;17.76
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;12;4.142
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;13;4.428
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;15;364.152
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;16;2567.295
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;18;204.095
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;19;928.348
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;20;926.515
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;21;202.945
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;22;989.12
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;23;207.28
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;25;165.255
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;27;706.804
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;28;177.643
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;29;6006.264
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;30;142.318
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;31;660.387
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;32;221.442
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;33;190.91
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;34;692.843
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;35;236.965
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;36;456.433
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;37;9.315
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;38;2493.214
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;39;1925.454
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;40;204.224
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;42;154.986
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;44;204.959
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;48;3155.288
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;49;1477.656
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;51;13.884
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;52;7.416
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;53;8.654
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;54;9.691
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;56;24.281
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;57;5.703
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;58;5.179
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;59;13.951
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;61;491.205
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;62;1821.703
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;63;5010.741
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;64;1788.856
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;65;18.462
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;68;200.205
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;69;489.018
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;70;77.06
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;71;344.253
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;72;73.007
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;73;3286.38
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;74;202.185
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;76;978.055
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;82;513.702
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;83;2421.976
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;84;19782.456
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;85;5261.223
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;86;147.19
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;87;2559.027
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;88;19.137
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;89;7.582
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;90;1367.685
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;93;1121.47
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;94;12732.348
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;95;151.693
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;96;19.902
2022;Export;Congo, Rep.;COG;Sub-Saharan Africa;Lower middle income;99;685.077
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;1;2.311
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2;373.943
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;4;1674.599
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;5;14.248
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;6;18.818
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;7;77.982
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;8;4412.362
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;9;102.212
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;10;123.725
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;11;585.669
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;12;349.591
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;13;195.812
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;15;2139.67
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;16;106.259
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;17;464.639
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;18;314.572
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;19;2792.651
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;20;2097.364
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;21;2984.08
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;22;7959.907
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;23;414.25
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;25;689.251
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;27;445.729
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;28;319.973
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;29;2297.216
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;30;54950.682
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;31;2086.239
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;32;1464.35
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;33;3055.385
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;34;1436.619
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;35;678.647
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;37;8.117
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;38;2472.064
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;39;20902.662
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;40;3356.359
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;41;14.063
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;42;343.729
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;44;902.864
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;45;7.475
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;48;9457.463
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;49;759.579
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;52;2.382
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;53;34.522
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;54;5088.271
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;55;60.522
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;56;131.697
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;57;70.185
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;59;322.587
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;60;275.987
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;61;461.106
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;62;359.508
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;63;268.665
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;64;1101.449
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;65;349.204
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;66;16.482
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;67;1.371
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;68;1283.833
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;69;7623.975
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;70;1133.198
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;71;644.042
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;72;453.984
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;73;3191.752
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;74;55.529
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;75;1.79
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;76;2077.833
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;82;481.511
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;83;2279.93
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;84;58183.08
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;85;4928.136
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;86;22.824
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;87;10927.662
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;88;89.014
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;90;11382.099
2022;Export;Costa Rica;CRI;Latin America & Caribbean;Upper middle income;91;6.483
